Name,Director,IMDB Rating,Number Of Votes,Genres,Year
Kimse Fatma gibi öpemez,Zafer Davutoglu,5.3,23,"
Comedy, Romance            ",(1964)
Bir içim su,Orhan Aksoy,7.2,23,"
Romance            ",(1964)
Yavas gel güzelim,Memduh Ün,5.3,23,"
Comedy, Romance            ",(1963)
Sarmasdolas,Ümit Efekan,5.2,23,"
Action, Drama, Romance            ",(1977)
Karacaoglan'in kara sevdasi,Atif Yilmaz,6.2,23,"
Drama, Romance            ",(1959)
Kelepçeli melek,Mehmet Dinler,5.3,23,"
Romance            ",(1967)
Anasinin kuzusu,Ülkü Erakalin,5.1,23,"
Comedy, Romance            ",(1964)
Agla gözlerim,Mehmet Dinler,5.0,23,"
Drama, Romance            ",(1968)
Ruya gibi,Lütfi Akad,7.3,23,"
Romance            ",(1971)
Köyde bir kiz sevdim,Türker Inanoglu,7.4,23,"
Romance, Drama            ",(1960)
Sevda atesi,Ertem Göreç,3.6,22,"
Romance            ",(1986)
Ben bir sokak kadiniyim,Ertem Egilmez,6.5,22,"
Drama, Romance            ",(1966)
Mahalleye Gelen Gelin,Osman F. Seden,7.0,22,"
Romance            ",(1961)
Bir demet yasemen,Hulki Saner,6.9,22,"
Romance            ",(1961)
Ömrümce unutamadim,Süreyya Duru,4.5,22,"
Drama, Romance            ",(1971)
Bir kadin kayboldu,Safa Önal,5.0,22,"
Drama, Romance            ",(1971)
Altin küpeler,Orhan Aksoy,5.2,22,"
Romance            ",(1966)
Sürtügün Kizi,Ertem Egilmez,7.2,22,"
Drama, Romance            ",(1967)
Bir söförün gizli defteri,Süreyya Duru,5.6,22,"
Drama, Romance            ",(1967)
Yasadikça,Temel Gürsu,3.3,22,"
Action, Drama, Romance            ",(1984)
Deliye hergün bayram,Ümit Efekan,4.8,21,"
Comedy, Drama, Romance            ",(1985)
Fakir asiklarin romani,Osman F. Seden,4.6,21,"
Romance            ",(1971)
Pranga mahkumu,Türker Inanoglu,5.7,21,"
Drama, Romance            ",(1967)
Ferhat ile Sirin,Nuri Akinci,5.5,21,"
Drama, Fantasy, Romance            ",(1966)
Yankesicinin aski,Türker Inanoglu,6.4,21,"
Romance            ",(1965)
Soförler krali,Nejat Saydam,6.8,21,"
Romance            ",(1964)
Yaman gazeteci,Burhan Bolan,5.3,21,"
Adventure, Comedy, Romance            ",(1961)
Göklerdeki sevgili,Remzi Jöntürk,5.4,21,"
Drama, Romance, War            ",(1966)
Bir ask ugruna,Tunca Yönder,6.9,21,"
Romance            ",(1994)
Menekse Koyu,Barbro Karabuda,5.3,21,"
Drama, Romance            ",(1991)
Evlat,Mehmet Dinler,4.9,20,"
Drama, Romance            ",(1972)
Düzen,Nazmi Özer,5.5,20,"
Adventure, Drama, Romance            ",(1978)
Karayel poyraz,Levent Inanir,4.0,20,"
Drama, Romance            ",(2015)
Kizim ve ben,Orhan Aksoy,5.7,20,"
Drama, Romance            ",(1969)
Erkek Fatma,Ülkü Erakalin,4.3,20,"
Comedy, Drama, Romance            ",(1969)
Bir gönül oyunu,Mehmet Aslan,5.0,20,"
Comedy, Romance            ",(1965)
Allaha ismarladik,Sami Ayanoglu,5.0,20,"
Drama, Romance, War            ",(1951)
Moon Time,Füsun Demirel,7.2,20,"
Romance            ",(1994)
Garibin çilesi ölünce biter,Ümit Efekan,4.8,20,"
Drama, Romance            ",(1979)
Çilginlar,Safa Önal,5.0,20,"
Drama, Romance            ",(II) (1974)
Siyah gelinlik,Orhan Elmas,6.9,19,"
Drama, Romance            ",(1973)
Intikam ugruna,Türker Inanoglu,5.2,19,"
Drama, Romance            ",(1966)
Öp annenin elini,Memduh Ün,5.6,19,"
Comedy, Romance            ",(1964)
Erkeklik öldü mü Atif Bey,Mehmet Dinler,4.9,19,"
Comedy, Romance            ",(1962)
Safak sökmesin,Ertem Göreç,4.3,19,"
Romance            ",(1968)
Ilk ve son,Memduh Ün,5.5,19,"
Drama, Romance            ",(1968)
Istanbul sokaklarinda,Muhsin Ertugrul,6.4,19,"
Musical, Drama, Romance            ",(1931)
Ikibin yilin sevgilisi,Ertem Göreç,6.3,19,"
Drama, Fantasy, Romance            ",(1973)
Siyah gözler,Nejat Saydam,5.7,19,"
Romance            ",(1965)
Sayin bayan,Mehmet Dinler,5.2,19,"
Comedy, Drama, Romance            ",(1963)
Ask rüzgari,Nevzat Pesen,6.5,19,"
Romance            ",(1960)
Ölünceye kadar,Ertem Egilmez,5.7,19,"
Drama, Romance            ",(1967)
Yaz bitti,Zeki Alasya,6.4,18,"
Romance            ",(1985)
Sevmek yeniden dogmak,Ümit Efekan,2.8,18,"
Drama, Romance            ",(1984)
Komik bir ask hikayesi,Cüneyt Yosulçay,3.4,18,"
Comedy, Romance            ",(2013)
Bir ana bir kiz,Osman F. Seden,4.9,18,"
Comedy, Drama, Romance            ",(1975)
Saadet günesi,Nejat Saydam,5.8,18,"
Romance            ",(1970)
Seni affedemem,Duygu Sagiroglu,4.9,18,"
Drama, Romance            ",(1967)
Uykusuz geceler,Orhan Aksoy,7.5,18,"
Drama, Romance            ",(1969)
Satilik kalp,Türker Inanoglu,6.2,18,"
Drama, Romance            ",(1965)
Istanbul Kaldirimlari,Metin Erksan,7.1,18,"
Romance            ",(1964)
Ask hirsizi,Osman F. Seden,6.6,18,"
Romance            ",(II) (1960)
Nilgün,Ertem Egilmez,5.7,18,"
Romance            ",(1968)
Cemile,Atif Yilmaz,5.7,18,"
Drama, Romance            ",(1968)
Gelinin muradi,Atif Yilmaz,5.4,18,"
Comedy, Drama, Romance            ",(1957)
Kahveci güzeli,Muhsin Ertugrul,5.7,18,"
Musical, Romance            ",(1941)
Lekeli kadin,Ülkü Erakalin,6.1,18,"
Drama, Romance            ",(1962)
Daglar krali,Mehmet Dinler,5.7,18,"
Drama, Romance            ",(1963)
Hatirla sevgilim,Arsevir Alyanak,6.8,18,"
Romance            ",(1961)
Garip bir izdivaç,Nejat Saydam,6.7,18,"
Romance            ",(1965)
El kizi,Nejat Saydam,5.9,18,"
Romance, Drama            ",(1966)
Ask aglatir,Mehmet Tasdiken,4.9,17,"
Drama, Romance            ",(2013)
Düsman asiklar,Ertem Göreç,7.4,17,"
Romance            ",(1967)
Soluk gecenin ask hikayeleri,Alp Zeki Heper,7.7,17,"
Drama, Fantasy, Romance            ",(1966)
Seni Seviyorum,Ertem Egilmez,6.6,17,"
Drama, Romance            ",(1966)
Askin kanunu,Sirri Gültekin,7.1,17,"
Drama, Romance            ",(1966)
Kumarbaz,Orhan Aksoy,6.5,17,"
Romance            ",(1965)
Plajda seviselim,Orhan Elmas,6.5,17,"
Romance            ",(1964)
Muhtesem serseri,Ülkü Erakalin,6.5,17,"
Romance            ",(1964)
Bazilari dayak sever,Mehmet Dinler,4.9,17,"
Comedy, Romance            ",(1963)
Ver elini Istanbul,Aydin Arakon,7.5,17,"
Drama, Romance            ",(1962)
Atesten damla,Memduh Ün,5.9,17,"
Drama, Romance, War            ",(1960)
Biz de arkadas miyiz?,Ülkü Erakalin,5.5,17,"
Comedy, Romance            ",(1962)
Ask eski bir yalan,Ilhan Engin,4.6,17,"
Romance, Drama            ",(1968)
Aglayan kadin,Semih Evin,4.4,17,"
Drama, Romance            ",(1967)
Afacan,Sinasi Özonuk,4.6,17,"
Adventure, Thriller, Romance            ",(1961)
Kalbimin sarkisi,Lütfi Akad,6.0,17,"
Drama, Romance            ",(1956)
What's Left of You, ,6.5,16,"
Drama, Romance            ",(2015)
Bir askin bittigi yer,Veli Çelik,7.2,16,"
Drama, Romance            ",(1996)
Kalbimin sahibi,Safa Önal,6.4,16,"
Romance            ",(1969)
Kederli Günlerim,Orhan Aksoy,6.5,16,"
Drama, Romance            ",(1967)
Uzakta kal sevgilim,Ülkü Erakalin,6.6,16,"
Drama, Romance            ",(1965)
Muradin türküsü,Atif Yilmaz,5.2,16,"
Comedy, Drama, Romance            ",(1965)
Bülbül yuvasi,Nejat Saydam,6.4,16,"
Drama, Romance            ",(1961)
Samanyolu,Nevzat Pesen,7.5,16,"
Drama, Romance            ",(1959)
Bir avuç toprak,Osman F. Seden,5.7,16,"
Drama, Romance            ",(1957)
Seyyar Kamil,Aydemir Akbas,4.8,16,"
Comedy, Romance            ",(1987)
Tatli bela,Atif Yilmaz,5.9,16,"
Romance            ",(1961)
Kizgin delikanli,Ertem Göreç,6.2,16,"
Romance, Drama            ",(1964)
Kader kapiyi çaldi,Ülkü Erakalin,5.9,16,"
Romance, Drama            ",(1964)
Eli masali,Nejat Saydam,5.4,16,"
Comedy, Romance            ",(1966)
Ölümsüz ask,Cüneyt Arkin,3.5,16,"
Adventure, Drama, Romance            ",(1986)
Reisin Kizi,Aram Gülyüz,5.5,15,"
Comedy, Romance            ",(1974)
Lekeli melek,Remzi Jöntürk,5.0,15,"
Drama, Romance            ",(1978)
Bebek,Orhan Elmas,4.7,15,"
Drama, Romance            ",(1987)
Bir günlük ask,Artun Yeres,7.1,15,"
Drama, Romance            ",(1986)
Günah defteri,Osman F. Seden,3.7,15,"
Drama, Romance            ",(1981)
Son gece,Memduh Ün,5.9,15,"
Drama, Romance, War            ",(1967)
Hirçin kadin,Ülkü Erakalin,6.2,15,"
Romance            ",(1967)
Ates gibi kadin,Aram Gülyüz,6.7,15,"
Romance            ",(1965)
Ah bu dünya,Nuri Ergün,5.3,15,"
Drama, Romance            ",(1965)
Cici katibem,Arsevir Alyanak,4.9,15,"
Comedy, Romance            ",(1960)
Dertli gönlüm,Bilge Olgaç,6.0,15,"
Drama, Romance            ",(1968)
Sis,Faruk Turgut,5.3,14,"
Drama, Romance            ",(1987)
Yabanci,Hakan Yilmaz,7.4,14,"
Drama, Romance            ",(II) (2011)
Birakin yasayalim,Osman F. Seden,6.5,14,"
Adventure, Romance            ",(1974)
Kirik hayat,Zeki Ökten,5.9,14,"
Drama, Romance            ",(1973)
Sevdigim usak,Nuri Ergün,6.6,14,"
Romance            ",(1971)
Avare kiz,Ülkü Erakalin,5.5,14,"
Romance            ",(1966)
Yildizlarin altinda,Ülkü Erakalin,6.5,14,"
Drama, Romance            ",(1965)
Yalanci,Orhan Aksoy,5.4,14,"
Comedy, Romance            ",(1965)
Ölüme kadar,Ülkü Erakalin,6.3,14,"
Drama, Romance            ",(1965)
Çöpçatanlar kampi,Hüsnü Cantürk,7.2,14,"
Romance            ",(1964)
Sokak kizi,Osman F. Seden,6.3,14,"
Romance            ",(1962)
Mahalle arkadaslari,Metin Erksan,5.7,14,"
Adventure, Romance            ",(1961)
Asktan da üstün,Osman F. Seden,6.9,14,"
Drama, Romance            ",(1960)
Kalpaklilar,Nejat Saydam,7.6,14,"
Drama, Romance, War            ",(1959)
Nilgün,Münir Hayri Egeli,6.4,14,"
Adventure, Drama, Romance            ",(1954)
Ask istiraptir,Atif Yilmaz,6.5,14,"
Drama, Romance            ",(1953)
Ümitler kirilinca,Orhon M. Ariburnu,5.5,14,"
Drama, Romance            ",(1962)
Siyah melek,Sami Ayanoglu,5.0,14,"
Drama, Romance, War            ",(1961)
Kölen olayim,Atif Yilmaz,4.2,14,"
Drama, Romance            ",(1969)
Iki kocali kadin,Ülkü Erakalin,5.0,14,"
Comedy, Romance            ",(1963)
Güzeller resmigeçidi,Nuri Ergün,5.2,14,"
Comedy, Romance            ",(1960)
Gönülden gönüle,Süha Dogan,5.9,14,"
Romance            ",(1961)
Bütün suçumuz sevmek,Ülkü Erakalin,4.7,14,"
Drama, Romance            ",(1963)
Vahsi bir kiz sevdim,Lütfi Akad,4.5,14,"
Adventure, Drama, Romance            ",(1954)
Kirbaç altinda,Nejat Saydam,4.5,14,"
Drama, Romance            ",(1967)
Kara duvakli gelin,Mehmet Dinler,5.6,14,"
Family, Drama, Romance            ",(1967)
Sevmek,Ertem Göreç,4.8,13,"
Drama, Romance            ",(1974)
Devlerin aski,Süha Dogan,6.4,13,"
Adventure, Drama, Romance            ",(1969)
Zilli Nazife,Memduh Ün,2.6,13,"
Comedy, Drama, Romance            ",(1967)
Elveda,Tunç Basaran,7.0,13,"
Drama, Romance            ",(1967)
Kaderim aglamak mi?,Semih Evin,5.7,13,"
Drama, Romance            ",(1967)
Bahriyeli Ahmet,Türker Inanoglu,7.0,13,"
Adventure, Romance            ",(1963)
Tanri sahidimdir,Mehmet Muhtar,7.3,13,"
Drama, Romance            ",(1951)
Yüzbasi Tahsin,Orhon M. Ariburnu,5.7,13,"
Drama, Romance            ",(1950)
Senede bir gün,Ferdi Tayfur,7.1,13,"
Drama, Romance            ",(1946)
Meleklerin intikâmi,Osman F. Seden,5.4,13,"
Romance, Drama            ",(1966)
Melekler sahidimdir,Süha Dogan,7.1,13,"
Romance, Adventure            ",(1961)
Kirmizi karanfiller,Ülkü Erakalin,5.8,13,"
Romance            ",(1962)
Ömrümün Tek Gecesi,Nuri Ergün,6.2,13,"
Drama, Romance            ",(1968)
Ölümsüz kadin,Mehmet Dinler,5.9,13,"
Romance, Drama            ",(1967)
Kader baglayinca,Orhan Aksoy,5.8,12,"
Comedy, Drama, Romance            ",(1976)
Devlerin ölümü,Irfan Tözüm,6.8,12,"
Drama, Romance            ",(1992)
Evcilik oyunu,Orhan Elmas,4.5,12,"
Comedy, Drama, Romance            ",(1988)
Sensiz yasanmaz,Orhan Elmas,5.2,12,"
Drama, Romance            ",(1974)
Dilek tasi,Orhan Elmas,5.4,12,"
Drama, Romance            ",(1978)
Talihsizler,Yilmaz Atadeniz,5.9,12,"
Adventure, Drama, Romance            ",(1987)
Paprika gaddarin aski,Ülkü Erakalin,5.1,12,"
Romance            ",(1972)
Askin kesisme noktasi,Bilge Olgaç,5.5,12,"
Drama, Romance            ",(1990)
Singirdak sadiye,Nuri Ergün,3.2,12,"
Comedy, Romance            ",(1983)
Yikilan gurur,Sirri Gültekin,5.8,12,"
Drama, Romance            ",(1967)
Aslanmarka Nihat,Mehmet Dinler,4.9,12,"
Comedy, Romance            ",(1964)
Adalardan bir yar gelir bizlere,Abdurrahman Palay,4.6,12,"
Comedy, Romance            ",(1964)
Zoraki milyoner,Orhan Elmas,5.2,12,"
Comedy, Romance            ",(1962)
Daima kalbimdesin,Nejat Saydam,6.3,12,"
Romance            ",(1962)
Tatli günah,Hulki Saner,7.0,12,"
Romance            ",(1961)
Askin saati gelince,Nejat Saydam,5.2,12,"
Romance            ",(1961)
Sabahsiz geceler,Ertem Göreç,5.8,12,"
Drama, Romance            ",(1968)
Hiçkirik,Atif Yilmaz,6.7,12,"
Drama, Romance            ",(1953)
Ne sihirdir ne keramet,Esat Özgül,5.4,12,"
Comedy, Romance            ",(1951)
Duyun beni,Orhan Elmas,6.0,12,"
Drama, Romance            ",(1975)
Yumusak ten,Orhan Aksoy,4.2,12,"
Drama, Romance            ",(1994)
Hayatimin kadini,Ülkü Erakalin,5.7,12,"
Romance            ",(1966)
Dikenli gül,Arsevir Alyanak,5.8,12,"
Romance            ",(1961)
Analarin Günahi,Hulki Saner,5.7,12,"
Drama, Romance            ",(1966)
Allah seviniz dedi,Nejat Saydam,4.8,12,"
Romance, Drama            ",(1962)
Meyhanecinin kizi: Mapusane çesmesi,Lütfi Akad,4.6,12,"
Drama, Romance            ",(1958)
Kirmizi fener sokagi,Natuk Baytan,7.1,12,"
Romance            ",(1968)
Arzu ile Kamber,Lütfi Akad,3.8,12,"
Drama, Romance            ",(1952)
Allah kerim,Semih Evin,6.0,12,"
Drama, Romance            ",(1950)
Suna,Engin Ayça,4.5,11,"
Drama, Romance            ",(2007)
Bol Sans,Gökhan Yilmaz,7.2,11,"
Drama, Romance            ",(2016)
Sicak yatak,Ümit Efekan,4.8,11,"
Drama, Romance            ",(1986)
Güzelim,Ümit Efekan,3.5,11,"
Drama, Romance            ",(1986)
Suçumuz insan olmak,Erdogan Tokatli,6.0,11,"
Romance            ",(1986)
Bitmeyen sevda,Kaya Ererez,5.0,11,"
Drama, Romance            ",(1986)
Niyet,Oksal Pekmezoglu,5.4,11,"
Drama, Romance            ",(1974)
Son Tren,Vahid Azarnavid,6.9,11,"
Drama, Family, Romance            ",(2011)
Altin kalpler,Türker Inanoglu,4.9,11,"
Comedy, Romance            ",(1969)
Parmakliklar arkasinda,Mehmet Bozkus,6.0,11,"
Drama, Romance            ",(1967)
Yaban gülü,Ümit Utku,7.5,11,"
Romance            ",(1970)
Vahsi sevda,Memduh Ün,6.5,11,"
Drama, Romance            ",(1966)
Soförün kizi,Ülkü Erakalin,6.9,11,"
Romance            ",(1965)
Kanun karsisinda,Memduh Ün,6.7,11,"
Drama, Romance            ",(1964)
Leyla ile Mecnun gibi,Nejat Saydam,6.5,11,"
Romance            ",(1963)
Bir gecelik gelin,Atif Yilmaz,6.2,11,"
Romance            ",(1962)
Aslan yavrusu,Hulki Saner,4.2,11,"
Comedy, Romance            ",(1960)
Hicran yarasi,Metin Erksan,7.3,11,"
Drama, Romance            ",(1959)
Senin için bir kadeh,Biket Ilhan,2.8,11,"
Romance            ",(1993)
Korkusuz asiklar,Vedat Türkali,6.2,11,"
Drama, Romance            ",(1972)
Ask firtinasi,Halit Refig,3.6,11,"
Drama, Romance            ",(1972)
Sürgün,Orhon M. Ariburnu,7.8,11,"
Drama, Romance            ",(1951)
Yillarin ardindan,Arsevir Alyanak,6.4,11,"
Romance            ",(1964)
Tahir ile Zühre,Lütfi Akad,5.2,11,"
Drama, Romance            ",(1952)
Sevgi tasi,Ahmet Hossöyler,4.6,10,"
Drama, Romance            ",(2013)
Siyah eldivenli adam,Mehmet Aslan,4.2,10,"
Action, Crime, Romance            ",(1973)
Kaderim,Zafer Par,3.9,10,"
Drama, Romance            ",(1987)
Güldür yüzümü,Yilmaz Atadeniz,4.3,10,"
Drama, Romance            ",(1985)
Haydi gençlik hop hop hop,Nuri Ergün,4.3,10,"
Adventure, Romance            ",(1975)
Alev gibi,Ümit Efekan,3.9,10,"
Drama, Romance            ",(1986)
Akillara Seza,Serdal Genç,5.5,10,"
Comedy, Romance            ",(2019)
Mualla,Nevzat Pesen,2.9,10,"
Romance            ",(1971)
Gönül meyhanesi,Tunç Basaran,4.7,10,"
Drama, Romance            ",(1970)
Seninle düstüm dile,Nejat Saydam,4.6,10,"
Drama, Romance            ",(1969)
Kendi düsen aglamaz,Abdurrahman Palay,6.0,10,"
Drama, Romance            ",(1969)
Iki yabanci,Nejat Saydam,4.1,10,"
Drama, Romance            ",(1966)
Sevmek seni,Cengiz Tuncer,7.7,10,"
Drama, Romance            ",(1965)
Seveceksen yigit sev,Hüsnü Cantürk,6.7,10,"
Romance            ",(1965)
Çapkinlar krali,Zafer Davutoglu,7.0,10,"
Romance            ",(1965)
Sev doya doya,Aykut Düz,5.0,10,"
Adventure, Comedy, Romance            ",(1975)
Küçük beyefendi,Türker Inanoglu,4.2,10,"
Romance            ",(1962)
Dolunay,Sahin Kaygun,5.3,10,"
Drama, Mystery, Romance            ",(1988)
Kadin severse,Atif Yilmaz,5.9,10,"
Drama, Romance            ",(1955)
Dudaktan kalbe,Sadan Kamil,6.9,10,"
Drama, Romance            ",(1951)
Her zaman kalbimdesin,Duygu Sagiroglu,4.9,10,"
Romance, Drama            ",(1967)
Dikmen yildizi,Asaf Tengiz,4.9,10,"
Romance            ",(1962)
Sevdim,Ümit Efekan,4.4,9,"
Action, Drama, Romance            ",(1989)
Salincakta üç kisi,Yücel Uçanoglu,3.3,9,"
Music, Romance            ",(1988)
Bataklik bülbülü,Nejat Okçugil,4.0,9,"
Drama, Romance            ",(1973)
Gülçiçek,Naci Çelik Berksoy,5.9,9,"
Drama, Romance            ",(1986)
Ikizler,Yilmaz Atadeniz,4.9,9,"
Adventure, Drama, Romance            ",(1985)
Küçük bey,Hulki Saner,3.7,9,"
Comedy, Romance            ",(1975)
Avare asik,Hulki Saner,4.4,9,"
Drama, Romance            ",(1970)
Beni unutma,Orhan Elmas,6.0,9,"
Romance            ",(1982)
Gölgedeki adam,Tunç Basaran,5.8,9,"
Adventure, Romance            ",(1970)
Öp beni,Hulki Saner,4.7,9,"
Comedy, Romance            ",(1970)
Son nefes,Ülkü Erakalin,4.3,9,"
Romance            ",(1970)
Berdus,Hulki Saner,3.2,9,"
Comedy, Romance            ",(1969)
Zalimler de sever,Ilhan Engin,6.3,9,"
Romance            ",(1967)
Kanli firar,Orhan Elmas,6.3,9,"
Drama, Romance            ",(1960)
Ömrümün tek gecesi,Arsevir Alyanak,7.0,9,"
Drama, Romance            ",(1959)
Ölmeyen ask,Faruk Kenç,5.1,9,"
Drama, Romance            ",(1959)
Vuruldum bir kiza,Memduh Ün,4.8,9,"
Comedy, Romance            ",(1968)
Vahsi bir erkek sevdim,Niazi Mostafa,6.2,9,"
Drama, Romance            ",(1968)
Kalbimdeki yabanci,Sirri Gültekin,6.3,9,"
Romance            ",(1968)
Lejyon dönüsü,Orhon M. Ariburnu,5.1,9,"
Adventure, Drama, Romance            ",(1957)
Beyaz sehir,Sami Ayanoglu,5.4,9,"
Drama, Romance            ",(1955)
Meçhul kahramanlar,Agah Hün,5.2,9,"
Drama, Romance, War            ",(1958)
Allah'in cenneti,Muhsin Ertugrul,4.4,9,"
Musical, Comedy, Romance            ",(1939)
Meyhanenin gülü,Nevzat Pesen,4.9,9,"
Musical, Romance            ",(1966)
Magrur kadin,Nevzat Pesen,6.4,9,"
Romance            ",(1970)
Macera kadini,Arsevir Alyanak,6.4,9,"
Adventure, Romance            ",(1964)
Çamasirci güzeli,Hulki Saner,5.3,9,"
Romance            ",(1966)
Billur kösk,Muzaffer Aslan,5.7,9,"
Romance            ",(1962)
Sultanoglu,Temel Gürsu,5.1,8,"
Adventure, Romance            ",(1986)
Ask ve nefret,Serif Gören,5.8,8,"
Drama, Romance            ",(1979)
Kizini dövmeyen dizini döver,Temel Gürsu,4.0,8,"
Drama, Romance            ",(1977)
Mahkum,Cüneyt Arkin,6.2,8,"
Adventure, Drama, Romance            ",(1985)
Kizin Var mi Derdin Var,Halit Refig,5.2,8,"
Comedy, Drama, Romance            ",(1973)
Seviyorum,Temel Gürsu,3.0,8,"
Drama, Romance            ",(1986)
Onsuz olamam,Savas Esici,4.9,8,"
Romance            ",(1979)
Hasret,Yilmaz Atadeniz,3.2,8,"
Drama, Romance            ",(1987)
Evlilik sirketi,Nejat Saydam,4.1,8,"
Adventure, Comedy, Romance            ",(1977)
Ask sepeti,Oksal Pekmezoglu,3.0,8,"
Romance            ",(1972)
Bütün asklar tatli baslar,Aram Gülyüz,6.0,8,"
Drama, Romance            ",(1970)
Milyonerin kizi,Türker Inanoglu,7.4,8,"
Romance            ",(1966)
Bogaziçi sarkisi,Nejat Saydam,5.6,8,"
Drama, Romance            ",(1966)
Zavalli Necdet,Nevzat Pesen,6.8,8,"
Drama, Romance            ",(1961)
Özleyis,Aydin Arakon,5.9,8,"
Drama, Romance            ",(1961)
Bir bahar aksami,Orhan Elmas,6.6,8,"
Romance            ",(1961)
Kara sevda,Seyfi Havaeri,5.6,8,"
Drama, Romance            ",(1968)
Dertli pinar,Faruk Kenç,6.6,8,"
Drama, Romance            ",(1943)
Karanfilli kadin,Nevzat Pesen,5.1,8,"
Romance            ",(1966)
Bücür,Arsevir Alyanak,5.2,8,"
Comedy, Romance            ",(1964)
Kadin intikami,Ilhan Engin,6.1,8,"
Romance, Drama            ",(1968)
Kalbimdeki aci,Natuk Baytan,5.0,7,"
Romance            ",(1983)
Ölüme yalniz gidilir,Remzi Jöntürk,4.4,7,"
Adventure, Drama, Romance            ",(1976)
Skandal,Kaya Ererez,4.7,7,"
Adventure, Drama, Romance            ",(1987)
Av,Melih Gülgen,4.0,7,"
Adventure, Drama, Romance            ",(1989)
Seni seviyorum,Yilmaz Atadeniz,1.0,7,"
Crime, Drama, Romance            ",(1986)
Sahane evlilik,Sahin Gök,3.1,7,"
Romance            ",(1989)
Çare sende Allahim,Yilmaz Atadeniz,5.7,7,"
Adventure, Romance            ",(1984)
Ah koca dünya,Oksal Pekmezoglu,4.9,7,"
Romance            ",(1972)
Batakli damin kizi Aysel,Zafer Davutoglu,6.6,7,"
Drama, Romance            ",(1969)
Asklari Ege'de kaldi,Sami Güçlü,6.6,7,"
Romance            ",(2002)
Hayatimin erkegi,Nuri Ergün,5.9,7,"
Romance            ",(1969)
Kiralik kadin,Ülkü Erakalin,5.7,7,"
Romance            ",(1967)
Galatali Mustafa,Aram Gülyüz,5.6,7,"
Adventure, Romance            ",(1967)
Sokaklar yaniyor,Semih Evin,6.9,7,"
Drama, Romance            ",(1965)
Köye giden gelin,Ülkü Erakalin,5.7,7,"
Drama, Romance            ",(1964)
Aska susayanlar,Feyzi Tuna,4.0,7,"
Romance            ",(1964)
Kiralik koca,Türker Inanoglu,6.7,7,"
Romance            ",(1963)
Seni benden alamazlar,Nisan Hançer,5.7,7,"
Drama, Romance            ",(1962)
Üsküdar Iskelesi,Suphi Kaner,4.7,7,"
Comedy, Drama, Romance            ",(1960)
Gece kusu,Hulki Saner,5.6,7,"
Romance            ",(1960)
Seyh Ahmet,Ertem Göreç,5.9,7,"
Drama, Romance            ",(1968)
Dikenli yol,Nisan Hançer,5.6,7,"
Drama, Romance            ",(1958)
Çölde bir Istanbul kizi,Faruk Kenç,8.6,7,"
Adventure, Drama, Romance            ",(1957)
Ölmüs bir kadinin evraki metrukesi,Metin Erksan,7.1,7,"
Drama, Romance            ",(1956)
Sevdigim sendin,Agah Hün,5.3,7,"
Drama, Romance            ",(1955)
Kerem ile Asli,Adolf Körner,6.6,7,"
Drama, Romance            ",(1942)
Binnaz,Ahmet Fehim,3.0,7,"
Drama, Romance            ",(1919)
Mualla,Ülkü Erakalin,5.4,7,"
Romance            ",(1964)
Kaderin önüne geçilmez,Hüsnü Cantürk,5.3,7,"
Drama, Romance            ",(1961)
Sus sus kimseler duymasin,Hulki Saner,5.1,7,"
Comedy, Romance            ",(1968)
Erkeksen kaçma,Nejat Okçugil,4.0,6,"
Adventure, Romance            ",(1974)
Yalnizlik bir sarkidir,Yücel Uçanoglu,6.7,6,"
Drama, Romance            ",(1987)
Can pazari,Orhan Elmas,5.2,6,"
Adventure, Drama, Romance            ",(1976)
Silahlara veda,Remzi Jöntürk,4.7,6,"
Drama, Romance            ",(1976)
Küçügüm,Mehmet Aydin,6.0,6,"
Drama, Romance            ",(1987)
Eksik Etek,Aram Gülyüz,3.3,6,"
Comedy, Romance            ",(1976)
Sicak Tatli Yaz,Erdogan Tokatli,7.3,6,"
Drama, Romance            ",(1986)
Bir günah gibi,Alev Akakar,6.2,6,"
Drama, Romance            ",(1987)
Kader yolculari,Orhan Elmas,5.2,6,"
Drama, Romance            ",(1975)
Unutursun diye,Melih Gülgen,2.0,6,"
Drama, Romance            ",(1986)
Sillik,Ülkü Erakalin,6.5,6,"
Romance            ",(1979)
Kalles,Orhan Elmas,4.3,6,"
Drama, Romance            ",(1974)
Picnic in Gaza,Philippe Vartan Khazarian,4.5,6,"
Drama, Mystery, Romance            ",(2016)
Kaybolan yillar,Yücel Uçanoglu,3.5,6,"
Drama, Romance            ",(1978)
Karmen,Semih Evin,3.0,6,"
Romance            ",(1972)
Söyleyin genç kizlara,Hasan Kazankaya,7.7,6,"
Drama, Romance            ",(1967)
Askimla oynama,Aram Gülyüz,5.7,6,"
Drama, Romance            ",(1973)
Tehlikeli adimlar,Mehmet Dinler,6.8,6,"
Drama, Romance            ",(1965)
Sehvetin esiriyiz,Ilhan Engin,5.8,6,"
Drama, Romance            ",(1965)
Koçum benim,Osman F. Seden,6.7,6,"
Romance            ",(1964)
Külhan aski,Osman F. Seden,4.3,6,"
Romance            ",(1962)
Bir çiçek üç böcek,Süha Dogan,3.8,6,"
Comedy, Romance            ",(1962)
Aglama sevgilim,Sirri Gültekin,5.3,6,"
Drama, Romance            ",(1962)
