Name,Director,IMDB Rating,Number Of Votes,Genres,Year
Sov bizinis,Mustafa Ugur Yagcioglu,2.6,118,"
Comedy            ",(2011)
Can Dostlar,Tugçe Soysop,5.3,117,"
Comedy, Family            ",(2019)
Suç Unsuru,Süleyman Arda Eminçe,6.2,117,"
Biography, Comedy, Crime            ",(2019)
Tutmayin Beni,Semra Dündar,1.9,116,"
Comedy            ",(2016)
Pantalon Bankasi,Aram Gülyüz,6.7,116,"
Comedy, Fantasy            ",(1965)
Ask Bu Mu?,Ömer Ugur,4.0,115,"
Comedy, Drama, Romance            ",(2018)
Uyaniklar dünyasi,Aram Gülyüz,5.0,115,"
Adventure, Comedy, Crime            ",(1985)
Mezarci,Talip Karamahmutoglu,4.7,114,"
Comedy, Drama            ",(2016)
Namus düsmani,Zeki Alasya,5.2,114,"
Comedy, Romance            ",(1986)
Kaynanalar,Zeki Ökten,6.2,114,"
Family, Comedy            ",(1975)
Aysecik canimin içi,Hulki Saner,5.1,112,"
Comedy, Family, Romance            ",(1963)
Benim Babam Bir Melek,Emrah Saltik,7.0,111,"
Comedy, Drama            ",(2017)
O.H.A: Oflu Hoca'yi Aramak,Levent Soyarslan,6.3,109,"
Adventure, Comedy            ",(2014)
Ver Kaç,Orçun Benli,4.7,108,"
Comedy, Drama            ",(2017)
Lady Winsley,Hiner Saleem,6.2,107,"
Comedy, Crime            ",(2019)
No Ofsayt,Mehmet Bahadir Er,1.8,107,"
Comedy            ",(2009)
Cici gelin,Nuri Ergün,5.7,107,"
Comedy, Romance            ",(1967)
Çat Kapi Ask,Erhan Baytimur,4.8,106,"
Comedy, Romance            ",(2019)
Yildizlar da Kayar: Das Borak,Levent Görgeç,3.0,105,"
Comedy            ",(2016)
Müthis Bir Film,Emir Khalilzadeh,5.1,104,"
Comedy            ",(2016)
18'ler takimi,Mesut Taner,1.4,104,"
Comedy, Crime            ",(2007)
Türk Lokumu,Deniz Denizciler,2.8,103,"
Comedy            ",(2016)
Efkarli sosyetede,Türker Inanoglu,5.9,103,"
Comedy, Romance            ",(1968)
Aysecik - Cimcime Hanim,Hulki Saner,5.5,101,"
Adventure, Comedy, Drama            ",(1964)
Cici Kiz,Nejat Saydam,5.8,100,"
Comedy, Drama            ",(1974)
Kirk Yalan Memis,Aram Gülyüz,5.1,100,"
Comedy            ",(1972)
Gülizar,Hulki Saner,5.8,100,"
Comedy, Musical, Romance            ",(1972)
Sisman ile Pisman,Bülent Pelit,1.1,99,"
Comedy            ",(1995)
Oldu mu simdi?,Kenan Öztürk,3.3,98,"
Adventure, Comedy            ",(2016)
Salvar Bank,Hulki Saner,5.7,98,"
Comedy            ",(1986)
Bekar odasi,Türker Inanoglu,6.0,98,"
Comedy            ",(1967)
Yola Geldik,Haydar Isik,3.2,97,"
Comedy            ",(2016)
Tatli Seyler,Ugur Uludag,4.1,96,"
Comedy            ",(2017)
Iki canbaz,Natuk Baytan,5.7,95,"
Adventure, Comedy, Crime            ",(1979)
Isportaci kiz,Türker Inanoglu,6.0,95,"
Comedy, Romance            ",(1970)
Arkadaslik öldümü,Safa Önal,5.9,94,"
Adventure, Comedy            ",(1970)
"Bir Gevrek, Bir Boyoz, Iki de Kumru",Osman Dikiciler,6.3,93,"
Comedy, Drama, Romance            ",(2013)
"Üç, Iki, Bir... Kestik!",Kerem Sari,4.2,92,"
Comedy            ",(2014)
Iksir,Birkan Uz,5.0,92,"
Animation, Adventure, Comedy            ",(2014)
Küçük hanimin soförü,Nejat Saydam,5.9,91,"
Comedy, Romance            ",(1962)
Kart horoz,Ertem Egilmez,5.9,89,"
Comedy            ",(1965)
Girgir hafiye,Cüneyt Arkin,5.1,89,"
Action, Comedy, Crime            ",(1986)
Bebek Geliyorum Demez,Hakan Ciga,4.6,88,"
Comedy            ",(2018)
Boyaci,Sirri Gültekin,5.9,88,"
Comedy, Romance            ",(1966)
Soför Nebahat,Metin Erksan,5.9,88,"
Comedy, Drama, Romance            ",(1960)
Cambazhane gülü,Türker Inanoglu,5.9,88,"
Comedy, Romance            ",(1971)
Renkli dünya,Orhan Aksoy,5.8,88,"
Musical, Comedy, Romance            ",(1980)
Süper Selami,Yilmaz Atadeniz,5.8,86,"
Comedy, Fantasy            ",(1979)
Imdat ile Zarife,Nesli Çölgeçen,6.0,86,"
Comedy, Drama            ",(1990)
Keloglan,Süleyman Mert Özdemir,5.1,85,"
Comedy, Fantasy            ",(2018)
Korku Komedi: Bana Normal Aktiviteler,Özgür Bakar,4.4,85,"
Adventure, Comedy, Horror            ",(2016)
10. Köy Teyatora,Bahadir Absin,4.0,85,"
Comedy            ",(2014)
Kadin berberi,Türker Inanoglu,5.9,84,"
Comedy, Romance            ",(1964)
Küçük cadi,Nejat Saydam,5.5,84,"
Comedy, Fantasy            ",(1975)
Uçan daireler Istanbulda,Orhan Erçin,5.5,84,"
Comedy, SciFi            ",(1955)
Bebek gibi Masallah,Mehmet Dinler,6.0,84,"
Comedy, Romance, Crime            ",(1971)
Cibali karakolu,Hulki Saner,5.9,84,"
Comedy            ",(1966)
Bittin Sen,Caner Özyurtlu,4.2,83,"
Comedy            ",(2017)
Fistik gibi,Hulki Saner,5.8,83,"
Adventure, Comedy            ",(1970)
Tatli cadi'nin maceralari,Ertem Göreç,5.8,83,"
Comedy            ",(1975)
Sahte nikah,Metin Erksan,5.9,82,"
Comedy, Romance            ",(1962)
Seninki kaç para?,Hakki Görgülü,4.2,81,"
Comedy, Drama, Fantasy            ",(2012)
Küçük hanimefendi,Nejat Saydam,5.8,81,"
Comedy, Drama, Romance            ",(1961)
Delisin Delisin,Tolga Bas,3.6,79,"
Comedy            ",(2014)
Babasina bak oglunu al,Türker Inanoglu,5.9,79,"
Comedy, Romance            ",(1965)
Bekarlik sultanliktir,Türker Inanoglu,5.9,77,"
Comedy, Romance            ",(1963)
Komsunun tavugu,Zafer Davutoglu,5.8,77,"
Comedy, Romance            ",(1965)
Karaoglan - Bizansli zorba,Suat Yalaz,5.7,76,"
Action, Adventure, Comedy            ",(1967)
5 Dakkada Degisir Bütün Isler,Orçun Benli,3.9,75,"
Comedy, Crime            ",(2016)
Yankee Go Home,Sinan Çetin,4.0,75,"
Comedy, Drama            ",(2009)
Buzlar çözülmeden,Nejat Saydam,5.8,75,"
Comedy, Drama            ",(1965)
Tesekkür Ederim Büyükanne,Osman F. Seden,5.8,74,"
Comedy, Drama            ",(1975)
Acemi dolandiricilar,Yücel Uçanoglu,6.0,74,"
Comedy, Crime, Drama            ",(1979)
Dümdüzz Adam,Murat Toktamisoglu,5.3,73,"
Comedy            ",(2018)
Temel ile Dursun Istanbul'da,Ihsan Tas,2.3,73,"
Comedy            ",(2016)
Helal Olsun Ali Abi,Hulki Saner,5.8,73,"
Adventure, Comedy            ",(1963)
Belalilar,Melih Gülgen,5.6,73,"
Adventure, Comedy            ",(1974)
Van Gölü Canavari,Mehmet Bükülmez,3.6,72,"
Comedy            ",(2012)
Sipsak Anadolu,Senel Aldi,3.6,71,"
Comedy            ",(2014)
Cüppeli Gelin,Sirri Gültekin,5.8,70,"
Comedy            ",(1964)
Sevimli Frankenstayn,Nejat Saydam,5.7,70,"
SciFi, Comedy, Horror            ",(1975)
Beni Osman öldürdü,Osman F. Seden,5.9,70,"
Comedy, Crime, Romance            ",(1963)
Babasinin oglu,Cüneyt Arkin,5.8,70,"
Action, Adventure, Comedy            ",(1986)
Dursun Çavus,Ali Engin,4.4,68,"
Comedy            ",(2014)
Nöri gantar ailesi,Ertem Göreç,5.8,68,"
Comedy            ",(1975)
Sucu Kamil,Caner Özyurtlu,4.2,67,"
Comedy            ",(2015)
Öyle ya da Böyle,Alper Kaya,5.1,67,"
Comedy, Drama            ",(2015)
7 avlu,Semir Aslanyürek,5.6,67,"
Comedy, Drama            ",(2009)
Küçük hanim Avrupa'da,Nejat Saydam,5.8,67,"
Comedy, Romance            ",(1962)
Astronot Fehmi,Naki Yurter,4.8,67,"
Comedy, SciFi            ",(1978)
Dagdan inme,Metin Erksan,5.0,67,"
Comedy, Romance            ",(1973)
Organik Ask,Kamil Cetin,4.3,66,"
Comedy, Romance            ",(2018)
Üç Harflilerin Musallat Oldugu Büyülü Konakta Ruh Çagiran Gençlerin Hazin Hikayesi,Sinan Kaçar,4.3,65,"
Comedy, Horror, Thriller            ",(2018)
Evet mi? Hayir mi?,Sirri Gültekin,5.8,66,"
Comedy, Romance            ",(1974)
Yalanci,Mehmet Dinler,5.8,65,"
Comedy, Romance            ",(1973)
Kanli Nigar,Ülkü Erakalin,5.8,65,"
Comedy            ",(1968)
Arama moturu,Atalay Tasdiken,5.2,64,"
Comedy            ",(2016)
Cilali Ibo Avrupa'da,Osman F. Seden,4.4,63,"
Comedy            ",(1970)
Korkusuz Kaptan Swing,Tunç Basaran,5.2,63,"
Adventure, Comedy, Western            ",(1971)
Sevgili Komsum,A. Taner Elhan,4.9,62,"
Comedy, Drama            ",(2018)
Deli Sahin,Cüneyt Arkin,5.1,62,"
Adventure, Comedy            ",(1976)
Askopat,Haydar Isik,3.5,61,"
Comedy            ",(2015)
Bahçevan,Nejat Saydam,5.5,61,"
Comedy, Drama, Romance            ",(1963)
Crude,Paxton Winters,5.8,60,"
Comedy, Crime, Drama            ",(2003)
Gel barisalim,Ergin Orbey,5.7,59,"
Comedy, Romance            ",(1976)
Çift'lik Bank: Tosun Firarda,Ismail Hakki Koç,2.9,58,"
Comedy            ",(2018)
Geçmis Olsun,Hasan Dogan,7.7,58,"
Comedy            ",(2019)
Keloglan ve yedi cüceler,Semih Evin,4.7,57,"
Comedy            ",(1971)
Bes Atesli Kadin,Frank Agrama,5.4,57,"
Adventure, Comedy            ",(1968)
Dünya Hali,Ömer Can,5.4,55,"
Comedy            ",(2018)
Lüküs hayat,Kemal Uzun,5.7,54,"
Comedy, Musical            ",(1976)
7 evlât iki damat,Halit Refig,5.6,54,"
Comedy, Drama            ",(1973)
Bizim sokak,Ihsan Yüce,5.6,54,"
Comedy, Adventure            ",(1981)
Afilli delikanlilar,Orhan Aksoy,5.7,54,"
Comedy, Drama, Romance            ",(1964)
Dört Köse,Ömer Faruk Yardimci,4.5,53,"
Comedy            ",(2017)
Kapi,Nihat Durak,7.5,53,"
Comedy, Drama            ",(2019)
Off Karadeniz,Nur Dolay,4.8,52,"
Comedy, Family, Music            ",(2010)
Hizir Dede,Osman F. Seden,5.8,52,"
Comedy, Musical, Romance            ",(1964)
Çam sakizi,Hulki Saner,5.6,51,"
Comedy, Drama, Romance            ",(1974)
Genis Aile Komsu Kizi,Cüneyt Inay,6.8,51,"
Comedy            ",(2019)
Kaç Kaçabilirsen,Hakan Eser,5.7,50,"
Comedy            ",(2018)
Çitkirildim,Nuri Ergün,5.7,50,"
Comedy            ",(1966)
Adanali Tayfur kardesler,Zafer Davutoglu,5.8,49,"
Family, Comedy            ",(1964)
Sarkici,Ersin Pertan,4.9,48,"
Comedy, Drama            ",(2001)
Televizyon Çocugu,Aram Gülyüz,5.8,47,"
Comedy            ",(1975)
Diktatör Adolf Hitler'in Hayatinin Esrarengiz Yönleri,Müjdat Gezen,3.3,47,"
Comedy            ",(I) (2015)
Yavru ile Kâtip,Feyzi Tuna,4.5,46,"
Comedy, Drama            ",(1971)
Cafer Bey,Tunç Basaran,5.7,46,"
Comedy            ",(1970)
Soför deyip geçmeyin,Ülkü Erakalin,5.7,46,"
Comedy, Drama            ",(1966)
Genç kizlar,Nevzat Pesen,5.8,46,"
Comedy, Drama, Romance            ",(1963)
Biz Bir Dolasalim,Kemal Uzun,5.4,45,"
Adventure, Comedy            ",(2016)
Köstebekgiller 2: Gölge'nin Tilsimi,Kudret Sabanci,3.4,45,"
Animation, Comedy, Family            ",(2016)
Futboliye,Osman F. Seden,3.6,45,"
Comedy            ",(1983)
Gece Kusu Zehra,Arsevir Alyanak,5.3,44,"
Adventure, Comedy            ",(1975)
Aptal kahraman,Ümit Efekan,4.2,44,"
Comedy            ",(1983)
Kirk küçük anne,Memduh Ün,5.9,44,"
Comedy, Romance            ",(1964)
Küçük hanimin kismeti,Nejat Saydam,5.8,44,"
Comedy, Romance            ",(1962)
Krallar Kulübü,Tuncay Erol,5.0,43,"
Comedy            ",(2015)
Tatli kaçik,Ergin Orbey,5.5,43,"
Comedy            ",(1977)
Vur patlasin çal oynasin,Ülkü Erakalin,5.6,42,"
Comedy            ",(1970)
Keloglan,Yavuz Yalinkiliç,5.7,42,"
Comedy, Fantasy            ",(1965)
Hayat bazen tatlidir,Nejat Saydam,5.8,42,"
Comedy, Romance            ",(1962)
Hamsi Nuri,Sirri Gültekin,5.5,41,"
Comedy            ",(1973)
Seni Gidi Seni,Sibel Tunç,4.6,40,"
Comedy            ",(2017)
Miraç,Nurten Erdemir,4.2,40,"
Comedy, Drama, Family            ",(2017)
Abbas'in Melekleri,Yusuf Atici,2.7,40,"
Comedy            ",(2015)
Serseri kabadayi,Mehmet Bozkus,5.7,40,"
Comedy, Romance            ",(1969)
Sevgili ögretmenim,Ülkü Erakalin,5.3,40,"
Comedy, Romance            ",(1965)
Bende Kal,Utku Uçar,3.1,39,"
Comedy            ",(2018)
A Damp Squib,Özay Kanat,5.8,39,"
Comedy, Drama            ",(2017)
Ya Nasip Ya Kismet,Muharrem Muhsin Aydin,5.7,39,"
Comedy            ",(2016)
Seytan bunun neresinde?,Levent Kirca,3.3,39,"
Comedy            ",(2003)
Sevgili muhafizim,Remzi Jöntürk,5.8,39,"
Comedy            ",(1970)
Arap Bilo,Zafer Par,3.2,38,"
Comedy, Crime            ",(1986)
Siralardaki heyecanlar,Alekos Sakellarios,5.7,38,"
Comedy, Romance            ",(1963)
Cici Can,Ertem Göreç,5.4,38,"
Adventure, Comedy, Fantasy            ",(1963)
Bionik Ali futbolcu,Yilmaz Atadeniz,4.2,38,"
Comedy            ",(1978)
Macera Yolu,Nejat Okçugil,4.7,38,"
Adventure, Comedy            ",(1974)
Kösedönücü,Ferhan Sensoy,5.8,37,"
Comedy            ",(1985)
Rimolar ve Zimolar: Kasabada Baris,Nermin Er,5.6,37,"
Animation, Adventure, Comedy            ",(2014)
Yürügari ibram,Harun Özakinci,3.8,37,"
Comedy, Drama            ",(2011)
Cimbiz Ali,Sirri Gültekin,5.6,37,"
Comedy            ",(1971)
Berdus,Osman F. Seden,5.4,37,"
Comedy, Drama, Romance            ",(1957)
Stajyer Mafya,Eray Koçak,4.9,36,"
Comedy            ",(2014)
Askin 5 Hali,Özer Kiziltan,5.6,36,"
Comedy, Romance            ",(2016)
Kral Yolu,Serli Seta Nisanyan,4.3,36,"
Action, Comedy, Fantasy            ",(2013)
Ringo Kazim,Türker Inanoglu,5.6,36,"
Adventure, Comedy            ",(1967)
Helal adanali celal,Ertem Egilmez,5.6,36,"
Comedy            ",(1965)
Fatos'un fendi Tayfur'u yendi,Ertem Egilmez,5.7,36,"
Comedy            ",(1964)
Cilali Ibo Teksas fatihi,Mehmet Dinler,5.4,36,"
Comedy, Western            ",(1972)
Öksüz kiz,Orhan Aksoy,5.6,36,"
Family, Comedy, Romance            ",(1964)
Nobody Talks About Us,Mehmet Fatih Desteguloglu,5.6,35,"
Comedy, Drama            ",(2015)
Kadifeden kesesi,Sirri Gültekin,5.2,35,"
Comedy            ",(1973)
Yankesici kiz,Türker Inanoglu,5.6,35,"
Comedy, Romance            ",(1964)
Vahsi gelin,Nejat Saydam,5.4,35,"
Comedy, Romance            ",(1965)
Bomba gibi kiz,Orhan Aksoy,5.5,35,"
Comedy, Romance            ",(1964)
Badem sekeri,Osman F. Seden,5.5,35,"
Comedy, Romance            ",(1963)
Fakir milyoner,Orhan Elmas,4.5,34,"
Comedy, Drama            ",(1986)
(Q)üfür,Mustafa Delaz,3.3,34,"
Comedy            ",(2013)
Mistik,Ülkü Erakalin,4.0,34,"
Comedy, Romance            ",(1971)
Canikom,Orhan Aksoy,5.8,33,"
Comedy, Romance            ",(1979)
Lodos Zühtü,Ümit Efekan,3.5,33,"
Comedy            ",(1984)
Bu film bitmez,Rafet El Roman,2.0,33,"
Comedy            ",(2001)
Mars kapidan baktirir,Bora Tekay,5.7,33,"
Comedy, Romance            ",(2004)
Bilen kazaniyor,Sirri Gültekin,5.6,33,"
Comedy            ",(1965)
Ne seker sey,Osman F. Seden,5.4,33,"
Comedy, Romance            ",(1962)
Huysuz,Sertaç Karan,2.8,32,"
Comedy            ",(1986)
Ayikla Beni Hüsnü,Arif Keskiner,5.1,32,"
Action, Comedy            ",(1975)
Kiz kolunda damga var,Halit Refig,5.6,32,"
Adventure, Comedy            ",(1967)
Gençlik rüzgari,Nejat Saydam,5.6,32,"
Comedy, Romance            ",(1964)
Pirdino Sürpriz Yumurta,Günay Köker,3.5,31,"
Animation, Adventure, Comedy            ",(I) (2015)
Kahkaha Marketi,Yildirim Yanilmaz,2.2,31,"
Comedy            ",(1987)
Nekrüt,Ulas Ak,3.3,31,"
Comedy            ",(2008)
Güldürme beni,Ertem Göreç,4.9,31,"
Comedy            ",(1986)
Kartal Murat,Cüneyt Arkin,5.8,31,"
Action, Adventure, Comedy            ",(1980)
Adana urfa bankasi,Mehmet Dinler,5.3,31,"
Comedy            ",(1976)
Inatçi gelin,Sirri Gültekin,5.5,31,"
Comedy, Romance            ",(1965)
Bes seker kiz,Osman F. Seden,5.5,31,"
Comedy, Musical            ",(1964)
Himmet Aga'nin Izdivaci,Fuat Uzkinay,5.6,31,"
Comedy            ",(1916)
Kadinlar hayir derse,Mehmet Dinler,4.5,31,"
Comedy, Romance            ",(1975)
Bulunmaz usak,Temel Gürsu,4.6,31,"
Comedy            ",(1976)
Döndüm Ben,Ömer Faruk Yardimci,5.6,30,"
Comedy            ",(2019)
Minik cadi,Nejat Saydam,5.2,30,"
Comedy, Fantasy, Romance            ",(1975)
Alemde 1 Gece,Baris Erdogan,5.0,30,"
Comedy            ",(2016)
5 parasiz adam,Osman F. Seden,4.9,30,"
Comedy            ",(1980)
Iç güveysi,Ilhan Engin,5.4,30,"
Comedy            ",(1970)
Sahane zügürtler,Süreyya Duru,5.5,30,"
Comedy            ",(1964)
Abbas yolcu,Semih Evin,5.3,30,"
Comedy            ",(1959)
Cilali Ibo ve kirk haramiler,Mehmet Dinler,3.7,30,"
Comedy, Fantasy            ",(1964)
Keloglan,Vedat Örfi Bengü,5.5,30,"
Comedy            ",(1948)
Küçük beyin kismeti,Hulki Saner,5.7,30,"
Comedy, Romance            ",(1963)
Üç tatli bela,Cüneyt Arkin,4.2,30,"
Action, Comedy, Crime            ",(1979)
Kral Midas'in Hazinesi,Mesut Çetin,4.8,29,"
Action, Comedy            ",(2019)
Bir Aylak Adam,Özgür Seyben,5.4,29,"
Biography, Comedy, Drama            ",(2013)
Gazino bülbülü,Engin Temizer,5.0,29,"
Comedy            ",(1985)
Kavanoz dipli dünya,Hulki Saner,5.3,29,"
Comedy            ",(1971)
Ömre Bedel Kiz,Ertem Egilmez,5.2,29,"
Comedy, Drama, Romance            ",(1967)
Adanali Tayfur,Zafer Davutoglu,5.5,29,"
Comedy            ",(1963)
Tamammi canim?,Aram Gülyüz,5.2,29,"
Comedy            ",(1971)
Yaseminin tatli aski,Atif Yilmaz,5.4,29,"
Comedy, Romance            ",(1968)
Ac kapiyi cok fenayim,Kenan Öztürk,5.2,28,"
Comedy, Drama            ",(2017)
Karamanin Koyunu,Kartal Çidamli,5.5,28,"
Comedy            ",(2015)
Kirokula: Vampir Mugla'da,Mustafa Kara,5.5,28,"
Comedy, Horror            ",(2011)
Üç kardese bir gelin,Mehmet Dinler,5.5,28,"
Comedy, Romance            ",(1965)
Güzel Bir Gün Için,Haldun Dormen,5.5,28,"
Comedy, Drama            ",(1965)
Barut fiçisi,Zafer Davutoglu,5.4,28,"
Comedy, Romance            ",(1963)
Belali torun,Memduh Ün,5.6,29,"
Comedy, Romance            ",(1962)
Cilali Ibo perili köskte,Nuri Ergün,4.1,28,"
Comedy, Fantasy, Horror            ",(1960)
Belanin krali,Yilmaz Atadeniz,3.5,28,"
Action, Adventure, Comedy            ",(1971)
Canavar Cafer,Temel Gürsu,4.5,28,"
Comedy            ",(1975)
Cenaze Isleri,Korhan Ugur,3.4,27,"
Comedy            ",(2017)
Saftirikler,Ali Ersen,3.3,27,"
Comedy            ",(2016)
Husband Factor: Resurrection,Kivanç Baruönü,5.4,27,"
Comedy, Family, Romance            ",(2016)
Kariyer,Suat Ay,2.9,27,"
Comedy            ",(I) (2015)
Sinifta senlik,Atilla Gökbürü,4.6,27,"
Comedy, Romance            ",(1975)
Cici kizlar,Aram Gülyüz,5.5,27,"
Comedy            ",(1965)
Nasreddin Hoca ve Timurlenk,Faruk Kenç,5.3,27,"
Comedy            ",(1954)
Çapkin kiz,Memduh Ün,5.2,27,"
Comedy, Romance            ",(1963)
Erkekçe,Çetin Inanç,4.5,27,"
Action, Adventure, Comedy            ",(1983)
Hasret Bitti,Ayhan Özen,5.3,26,"
Comedy            ",(2016)
Rüyalar gerçek olsa,Hulki Saner,4.7,26,"
Comedy, Romance            ",(1972)
Isler karisik,Mehmet Dinler,5.3,26,"
Adventure, Comedy            ",(1970)
Ilk gözagrisi,Nejat Saydam,5.5,26,"
Comedy, Romance            ",(1963)
Cilali Ibo casuslar arasinda,Nuri Ergün,4.4,26,"
Adventure, Comedy            ",(1959)
Sipsevdi,Orhan Aksoy,5.6,26,"
Comedy, Romance            ",(1963)
Civciv çikacak kus çikacak,Nazmi Özer,4.3,26,"
Comedy            ",(1975)
Cilali Ibo'nun çilesi,Lütfi Akad,4.0,26,"
Comedy            ",(1960)
Milyonluk Kus,Hayal Aslanzade,4.9,25,"
Comedy            ",(2018)
Cam Yarmasi,Sefa Özçelik,2.7,25,"
Comedy            ",(2017)
Hizli ve Tüplü,Yusuf Güven,3.2,25,"
Comedy            ",(2016)
Nazar degmez insallah,Hulki Saner,5.2,25,"
Comedy, Romance            ",(1965)
Acemi çapkin,Nejat Saydam,5.1,25,"
Comedy, Romance            ",(1964)
Bulunmaz usak,Türker Inanoglu,5.6,25,"
Comedy, Romance            ",(1963)
Çifte tabancali damat,Nuri Ergün,5.4,25,"
Comedy, Fantasy            ",(1967)
Arada,Ali Kemal Çinar,5.8,24,"
Comedy            ",(II) (2018)
Marlon,Osman Moustafa,5.5,24,"
Comedy, Drama            ",(I) (2017)
Koltuk,Meltem Parlak,5.6,24,"
Comedy, Drama, Romance            ",(2013)
Ah dede vah dede,Nuri Akinci,5.5,24,"
Comedy            ",(1977)
Nokta ile Virgül: Saskin milyonerler,Aram Gülyüz,3.5,24,"
Comedy, Fantasy            ",(1980)
Erkeklik öldü mü abiler,Mehmet Dinler,5.4,24,"
Comedy            ",(1970)
Siki dur geliyorum,Nisan Hançer,5.7,24,"
Comedy, Romance            ",(1964)
Cilali Ibo kadin avcisi,Mehmet Dinler,3.0,24,"
Comedy            ",(1963)
Cilali Ibo ve Tophane gülü,Nuri Ergün,3.9,24,"
Comedy            ",(1960)
Hamza dalar Osman çalar,Aram Gülyüz,5.0,23,"
Comedy, Romance            ",(1977)
Hizli giden yorulur,Ülkü Erakalin,5.1,23,"
Comedy, Romance            ",(1977)
Çilgin yenge,Sirri Gültekin,5.2,23,"
Comedy            ",(1972)
Aç gözünü Mehmet,Süreyya Duru,6.8,23,"
Comedy            ",(1974)
Deli futbolcu,Ülkü Erakalin,5.4,23,"
Comedy            ",(1965)
Kimse Fatma gibi öpemez,Zafer Davutoglu,5.3,23,"
Comedy, Romance            ",(1964)
Yavas gel güzelim,Memduh Ün,5.3,23,"
Comedy, Romance            ",(1963)
Anasinin kuzusu,Ülkü Erakalin,5.1,23,"
Comedy, Romance            ",(1964)
Antonio e Placido - Attenti ragazzi... chi rompe paga,Giorgio Ferroni,4.9,23,"
Action, Comedy            ",(1975)
006 kaçis,Ferhat Alpözen,3.3,22,"
Action, Comedy            ",(2014)
A Quintet,Roberto Cuzzillo,5.4,22,"
Comedy, Drama            ",(2014)
Düs yakamdan Osman,Aydemir Akbas,4.1,22,"
Comedy, Drama            ",(1987)
Dolandiricilar Sahi,Atif Yilmaz,5.3,22,"
Adventure, Comedy            ",(1960)
Delidir ne yapsa yeridir,Aram Gülyüz,5.5,22,"
Comedy            ",(1979)
Firardayiz,Tolga Bas,3.2,21,"
Comedy            ",(2017)
Nezih Bir Film,Ayhan Özen,5.2,21,"
Comedy            ",(2018)
Facia üçlü,Ramazan Özer,5.7,21,"
Comedy            ",(2018)
Deliye hergün bayram,Ümit Efekan,4.8,21,"
Comedy, Drama, Romance            ",(1985)
Kuklali Kösk,Mustafa H. Öztürk,7.0,21,"
Comedy, Family            ",(2019)
Aman karim duymasin,Mehmet Dinler,5.3,21,"
Comedy            ",(1976)
Soför Nebahat bizde kabahat,Süreyya Duru,5.1,21,"
Comedy            ",(1965)
Fatosun bebekleri,Arsevir Alyanak,5.3,21,"
Comedy, Drama            ",(1962)
Yaman gazeteci,Burhan Bolan,5.3,21,"
Adventure, Comedy, Romance            ",(1961)
Bican Efendi vekilharç,Sadi Fikret Karagözoglu,5.3,21,"
Drama, Comedy            ",(1921)
5 tavuk 1 horoz,Oksal Pekmezoglu,3.8,20,"
Comedy            ",(1974)
Tatil belasi,Samim Utku,4.0,20,"
Comedy            ",(1997)
Erkek Fatma,Ülkü Erakalin,4.3,20,"
Comedy, Drama, Romance            ",(1969)
Horoz Nuri,Hulki Saner,5.0,20,"
Comedy            ",(1965)
Bir gönül oyunu,Mehmet Aslan,5.0,20,"
Comedy, Romance            ",(1965)
Tophaneli Osman,Ülkü Erakalin,5.0,20,"
Comedy, Mystery            ",(1964)
Cilali Ibo kizlar pansiyonunda,Nuri Ergün,2.2,20,"
Comedy            ",(1963)
Cilali Ibo yildizlar arasinda,Osman F. Seden,2.9,20,"
Comedy            ",(1959)
Edi ile Büdü,Sadan Kamil,5.2,20,"
Comedy            ",(1953)
Sipsak basarim,Çetin Inanç,5.5,20,"
Comedy            ",(1975)
Sorma neden,Tolga Bas,5.2,19,"
Comedy            ",(2018)
Yav He He,Volkan Özgümüs,4.8,19,"
Adventure, Comedy            ",(2015)
Antep Fistigi,Oguz Yalçin,3.7,19,"
Comedy            ",(2018)
Umut Avcilari,Ilker Cavga,4.8,19,"
Comedy            ",(2018)
Watchman,Durmus Akbulut,4.9,19,"
Comedy, Drama, Fantasy            ",(2018)
Ay Aman Of,Aram Gülyüz,4.6,19,"
Comedy            ",(1972)
Seker gibi kizlar,Muzaffer Aslan,4.9,19,"
Comedy            ",(1965)
Berdus milyoner,Aram Gülyüz,5.4,19,"
Comedy            ",(1965)
Öpüsmek yasak,Ülkü Erakalin,5.1,19,"
Comedy            ",(1964)
Öp annenin elini,Memduh Ün,5.6,19,"
Comedy, Romance            ",(1964)
Erkeklik öldü mü Atif Bey,Mehmet Dinler,4.9,19,"
Comedy, Romance            ",(1962)
Ahretten gelen adam,Turgut Demirag,5.4,19,"
Comedy            ",(1954)
Istanbul geceleri,Mehmet Muhtar,5.3,19,"
Comedy            ",(1950)
Sayin bayan,Mehmet Dinler,5.2,19,"
Comedy, Drama, Romance            ",(1963)
Benimle evlenir misin?,Aram Gülyüz,4.9,19,"
Comedy            ",(1968)
Leblebici horhor aga,Muhsin Ertugrul,5.1,19,"
Comedy            ",(1934)
Ölü Yatirim,Neslihan Yildiz,7.6,18,"
Comedy            ",(2019)
Çetin Ceviz 2,Emre Kavuk,5.6,18,"
Comedy            ",(2016)
Sahtekar,Zafer Par,3.4,18,"
Comedy, Crime            ",(1986)
Komik bir ask hikayesi,Cüneyt Yosulçay,3.4,18,"
Comedy, Romance            ",(2013)
Bir ana bir kiz,Osman F. Seden,4.9,18,"
Comedy, Drama, Romance            ",(1975)
Cezmi Band 007.5,Sirri Gültekin,4.9,18,"
Adventure, Comedy            ",(1965)
