Name,Director,IMDB Rating,Number Of Votes,Genres,Year
Sevdalilar,Ülkü Erakalin,4.8,5,"
Drama            ",(1976)
Kara dogan,Yilmaz Duru,4.8,5,"
Drama            ",(1972)
Hayat Kadini,Orhan Elmas,2.8,5,"
Adventure, Drama            ",(1986)
Atilmisligin Anilari... Anlami,Kerem Duymus,5.6,5,"
Mystery            ",(2015)
Soma 301,Ahmet Faik Akinci,3.6,5,"
Drama            ",(2015)
Gel gardas gel,Yavuz Figenli,4.4,5,"
Adventure, Comedy            ",(1974)
Evlen de gör,Aram Gülyüz,3.6,5,"
Adventure, Romance            ",(1975)
Saldirganlar,Engin Temizer,5.4,5,"
Crime, Drama            ",(1979)
Manyak,Nejat Gürsoy,4.6,5,"
Thriller            ",(1986)
Hizlim benim,Oksal Pekmezoglu,3.6,5,"
Comedy            ",(1975)
Rezil,Orhan Elmas,6.8,5,"
Drama            ",(1979)
Devremülk,Ufuk Aksoy,6.2,5,"
Drama            ",(2012)
Hayat merdiveni,Yilmaz Atadeniz,2.2,5,"
Drama            ",(1986)
Hosçakal,Faruk Turgut,4.4,5,"
Drama, Romance            ",(1989)
Hayal uçurumu,Oguz Gözen,4.0,5,"
Drama            ",(1972)
Avare,Remzi Jöntürk,6.8,5,"
Drama, Romance            ",(1978)
Kivilcim,Aykut Düz,5.0,5,"
Drama, Romance            ",(1993)
Babalar da aglar,Aram Gülyüz,7.2,5,"
Drama            ",(1986)
Hayros,Ülkü Erakalin,6.0,5,"
Comedy, Drama            ",(1986)
Tamam mi devam mi?,Sirri Gültekin,4.6,5,"
Adventure, Romance            ",(1975)
Sokak sarkicilari,Nazmi Özer,2.2,5,"
Comedy, Drama            ",(1974)
Bir yabanci,Artun Yeres,2.8,5,"
Adventure, Romance            ",(1991)
Gurbetçiler,Osman F. Seden,5.4,5,"
Drama            ",(1973)
Deniz Kizi,Yavuzer Çetinkaya,5.6,5,"
Drama            ",(1987)
Disi kurt,Osman F. Seden,6.0,5,"
Adventure, Drama            ",(1987)
Ölesiye sevmek,Sami Güçlü,2.0,5,"
Romance            ",(1987)
Sultan,Yavuz Yalinkiliç,6.6,5,"
Drama            ",(1987)
Kalbimdeki düsman,Ümit Efekan,3.4,5,"
Adventure, Drama, Romance            ",(1987)
Yaygara 87,Kartal Tibet,4.8,5,"
Comedy            ",(1986)
Firçana bayildim boyaci,Ülkü Erakalin,4.4,5,"
Comedy            ",(1978)
Behçet Cezayir'de,Yavuz Figenli,3.2,5,"
Action, Adventure, Crime            ",(1972)
Arzu ile Kamber,Mehmet Bozkus,5.4,5,"
Romance            ",(1973)
Afacan tatli bela,Yilmaz Atadeniz,4.4,5, ,(1994)
Zulüm,Temel Gürsu,6.0,5, ,(1983)
Türkiyem,Remzi Jöntürk,5.6,5, ,(1983)
Sara,Orhan Oguz,4.6,5,"
Drama, Romance            ",(1999)
Kobra,Yilmaz Atadeniz,6.2,5, ,(1983)
Son türbedar,Yücel Çakmakli,8.0,5, ,(1996)
Bagriyanik,Yücel Uçanoglu,6.2,5,"
Drama            ",(1980)
Uyanik aptallar,Ümit Efekan,5.2,5, ,(1981)
Kadirgali Ali,Kemal Kan,5.0,5, ,(1971)
Seks firtinasi,Nazmi Özer,6.6,5,"
Crime            ",(1971)
Serefimle yasarim,Çetin Inanç,5.8,5, ,(1971)
Üç kizgin cengaver,Turgut Demirag,6.2,5,"
Adventure            ",(1971)
Çarsambayi sel aldi,Mehmet Aslan,7.0,5,"
Drama, Romance            ",(1970)
Ölüm çemberi,Çetin Inanç,6.4,5,"
Adventure            ",(1970)
Köyün bes güzeli,Sinasi Özonuk,6.4,5, ,(1970)
Üç kral serseri,Tunç Basaran,6.8,5,"
Fantasy            ",(1970)
Yarali,Nazif Tunç,2.8,5,"
Drama            ",(2002)
Ömercik babasinin oglu,Aram Gülyüz,4.4,5,"
Drama            ",(1969)
Fakir kizin romani,Aram Gülyüz,4.6,5,"
Drama            ",(1969)
Kardes kavgasi,Türker Inanoglu,5.8,5,"
Romance, Drama            ",(1967)
Hirsiz prenses,Nevzat Pesen,3.4,5,"
Romance            ",(1967)
Aci hayat,Cevat Okçugil,6.6,5,"
Drama            ",(1987)
Aci gerçekler,Remzi Jöntürk,5.2,5,"
Drama            ",(1981)
Akrep burcu,Ünal Küpeli,5.0,5, ,(1985)
Ümit sokagi,Ilhan Engin,6.0,5,"
Drama            ",(1966)
Nuh'un gemisi,Duygu Sagiroglu,4.4,5,"
Romance            ",(1966)
Askin gözyaslari,Zafer Davutoglu,6.4,5,"
Drama, Romance            ",(1966)
Arzunun bedeli,Arsevir Alyanak,6.8,5,"
Drama            ",(1966)
Allahaismarladik,Nejat Saydam,3.4,5,"
Drama, Romance, War            ",(1966)
Cennet fedaileri,Mehmet Dinler,6.2,5,"
Drama            ",(1965)
Ölüm saçan dudaklar,Cevat Okçugil,6.6,5,"
Adventure, SciFi            ",(1965)
Kizil maske'nin intikami,Cavit Yürüklü,6.2,5, ,(1971)
Tatli sert,Arsevir Alyanak,5.2,5,"
Comedy, Romance            ",(1963)
Kahbe,Aydin Arakon,6.8,5,"
Drama            ",(1963)
Çifte nikah,Hulki Saner,4.4,5,"
Romance            ",(1962)
Bosver doktor,Faruk Kenç,5.8,5,"
Romance            ",(1962)
Aska kinim var,Semih Evin,5.6,5,"
Romance            ",(1962)
Rüzgar Zehra,Nisan Hançer,5.8,5,"
Drama            ",(1960)
Kadin asla unutmaz,Asaf Tengiz,3.6,5,"
Drama, Romance            ",(1961)
Yak bir sigara,Agah Hün,4.0,5,"
Drama            ",(1960)
Can Mustafa,Muharrem Gürses,4.0,5,"
Drama, Family            ",(1960)
Ask hirsizi,Hüseyin Peyda,5.4,5,"
Drama, Romance            ",(I) (1960)
Yaprak dökümü,Suavi Tedü,5.6,5,"
Drama, Family            ",(1958)
Yalan yillar,Nejat Saydam,6.2,5,"
Drama, Romance            ",(1968)
Annemi ariyorum,Faruk Kenç,6.4,5,"
Drama            ",(1959)
Cilali Ibo Istanbul Kaldirimlarinda,Mehmet Dinler,5.2,5,"
Comedy, Drama            ",(1968)
Hayat cehennemi,Aydin Arakon,5.4,5,"
Drama            ",(1958)
Doksan dokuz Mustafa,Sami Ayanoglu,5.6,5,"
Romance            ",(1958)
Bir damat araniyor,Hulki Saner,4.2,5,"
Comedy            ",(1968)
Alnimin kara yazisi,Ertem Göreç,6.6,5,"
Drama            ",(1968)
Yavrularimin katili,Muharrem Gürses,5.0,5,"
Drama            ",(1957)
Kahpenin aski,Muzaffer Aslan,5.2,5,"
Drama, Romance            ",(1957)
Annemin gözyaslari,Nuri Akinci,4.6,5,"
Drama            ",(1957)
Aci günler,Mümtaz Alpaslan,3.8,5,"
Drama, Romance            ",(1957)
Sehir yildizlari,Nuri Ergün,6.6,5, ,(1956)
Sahildeki kadin,Aydin Arakon,5.2,5,"
Adventure, Drama            ",(1954)
Kizimla beraber agladik,Arsevir Alyanak,5.0,5,"
Drama            ",(1955)
Hayatimi mahveden kadin,Faruk Kenç,5.2,5,"
Drama            ",(1955)
Zafer günesi,Seyfi Havaeri,4.2,5,"
Drama            ",(1953)
Aramizda yasayamazsin,Sirri Gültekin,6.0,5,"
Adventure, Thriller            ",(1954)
Antar Fi Bilad Ir-Ruman,Orhon M. Ariburnu,2.6,5,"
Action, Adventure, Drama            ",(1974)
Gönülden yaralilar,Seyfi Havaeri,7.2,5,"
Adventure, Drama, Romance            ",(1949)
Kore gazileri,Seyfi Havaeri,5.0,5,"
Drama, War            ",(1951)
Kanli feryat,Atif Yilmaz,9.0,5,"
Drama            ",(1951)
Demir perde,Semih Evin,5.0,5,"
Adventure, Drama            ",(1951)
Zit kardesler polis hafiyesi,Nisan Hançer,4.6,5,"
Adventure, Comedy            ",(1953)
Sehitler kalesi,Fikri Rutkay,6.0,5,"
Adventure            ",(1949)
Er meydani,Sami Ayanoglu,6.0,5,"
Adventure            ",(1949)
Efsuncu baba,Aydin Arakon,3.4,5,"
Adventure, Comedy, Romance            ",(1949)
Akincilar,Fikri Rutkay,6.0,5,"
Adventure            ",(1948)
Bitmeyen mücadele,T. Fikret Uçak,6.2,5,"
Drama            ",(1961)
Bir kadin yüzü,Biket Ilhan,4.2,5,"
Crime, Drama            ",(1993)
Duy kalbimin feryadini,Ihsan Yüce,2.8,5, ,(1980)
Binbasi Tayfun,Tolgay Ziyal,7.4,5,"
Adventure            ",(1968)
Iki yabanci,Halit Refig,6.8,5, ,(1991)
Sehrazat,Halit Refig,5.2,5,"
Adventure, Crime, Thriller            ",(1964)
Lanet,Mesut Uçakan,3.8,5,"
Drama            ",(1979)
Yemin,Melih Gülgen,4.4,5, ,(1973)
Sirat köprüsü,Lütfi Akad,5.2,5,"
Drama            ",(1966)
Disi kurt,Lütfi Akad,5.2,5,"
Drama, Romance            ",(1963)
Sevmekten korkuyorum,Nejat Saydam,5.4,5,"
Drama, Romance            ",(1968)
Funda,Mehmet Dinler,4.2,5,"
Drama, Romance            ",(1958)
Anatoli's Dream,Mohammad Ravandi, , ,"
Drama            ",(2018)
Sari Öküz Parasi,Nisan Hançer, , , ,(1972)
Çakma hayat,Mustafa Kemal Kara, , ,"
Comedy            ",(2013)
Altin horoz,Ahmet Arpaci, , ,"
Comedy            ",(2015)
Kartallar,Nisan Hançer, , , ,(1972)
Kahreden darbe,Semih Evin, , , ,(1965)
Seytanla 24 saat, , , , ,
El-Cinnia,Turgut Eryilmaz, , ,"
Horror, Mystery, Thriller            ",
Koyver Gitsin,Kemal Danaci, , ,"
Comedy            ",(2018)
Arakan'dan kaçis,Faruk Alphan, , ,"
Drama            ",
3. Elma,Emrah Aksel, , ,"
Drama            ",(III) (2014)
Cevsen: Seytanin çiragi,Burak Gürman, , ,"
Horror            ",
Semt bizim ev kira: Kusursuz plan,Turgut Eryilmaz, , ,"
Comedy            ",
Route 66,Sinan Yalvac, , ,"
Adventure, Mystery, Romance            ",(III)
Umut mahkumlari,Savas Esici, , , ,(1984)
Hedefte vurusanlar,Yilmaz Atadeniz, , , ,(1978)
Kalles adam,Yilmaz Atadeniz, , ,"
Adventure            ",(1979)
Tatli melek,Yilmaz Atadeniz, , ,"
Adventure, Comedy            ",(1977)
Sari Necmiye,Yilmaz Atadeniz, , ,"
Drama, Romance            ",(1975)
Kinali hanzo,Yilmaz Atadeniz, , ,"
Comedy            ",(1989)
Gülom,Yilmaz Atadeniz, , ,"
Drama            ",(1989)
Yalvaris,Yilmaz Atadeniz, , ,"
Adventure, Drama, Romance            ",(1987)
Acilar,Yilmaz Atadeniz, , ,"
Adventure, Drama, Romance            ",(1988)
Donanmanin gülü,Yilmaz Atadeniz, , ,"
Comedy, Romance            ",(1987)
Türklerin Kralligi, , , ,"
Action            ",(2019)
Gönül (Affection of The Heart),Soner Caner, , ,"
Drama            ",
Adem'in Eli (Adems Hand),Aydin Ketenag, , ,"
Drama            ",(2018)
Zifir-i Azap,Haydar Isik, , ,"
Horror, Thriller            ",(2018)
Kaf dagini terkedenler,Natuk Baytan, , ,"
History            ",(1971)
Öpme öldür,Natuk Baytan, , ,"
Adventure            ",(1971)
Cinayet Süsü,Ali Atay, , ,"
Comedy            ",(2019)
Sessiz Terapi,Tolga Toga, , ,"
Thriller            ",(2018)
3. Elma,Emrah Aksel, , ,"
Drama            ",(II) (2014)
Bridge,Erekle Badurashvili, , ,"
Drama            ",(II) (2019)
3. Elma,Emrah Aksel, , ,"
Drama            ",(I) (2014)
Flat Earth,Erkut Altindag, , ,"
Action, SciFi            ",
Aska saka,Muhammet Erkam Bulbul, , ,"
Action, Comedy            ",
The Game-Hiyleger Axmaqlar,Orkhan Bayramov, , ,"
Action, Adventure, Comedy            ",(2017)
Dalavere,Hasan Goktas, , ,"
Comedy            ",(2019)
Bekarliga Feda,Ali Dogancay, , ,"
Comedy, Romance            ",(I) (2019)
The Game,Orkhan Bayramov, , ,"
Action, Adventure, Comedy            ",(IX) (2017)
Güzelligin Portresi,Umur Turagay, , ,"
Thriller            ",
Darbe,Nuri Ergün, , ,"
Drama            ",(1984)
Sevgili Halam,Nuri Ergün, , ,"
Comedy, Romance            ",(1975)
Oy Emine,Nuri Ergün, , ,"
Romance            ",(1975)
Saymadim Kaç Yil Oldu,Nuri Ergün, , ,"
Romance            ",(1975)
Hudutlarin Kartali,Nuri Ergün, , , ,(1974)
Iffet Sokagi,Nuri Ergün, , ,"
Drama            ",(1972)
Saril,Yigit Güralp, , ,"
Family            ",
Türk Herkül,Ozer Feyzioglu, , ,"
Biography, Drama, Sport            ",(2019)
Bir Sonbahar Hikayesi,Tevfik Polam, , ,"
Drama            ",(2013)
Dijital Esaret,Emre Kavuk, , ,"
Crime, Drama            ",
Nasrettin Hoca ve Deli Oglan,Fikret Ertugrul, , ,"
Comedy            ",(1998)
Nasrettin Hoca - Keloglan Prenses Büyücü,Tevfik Polam, , ,"
Comedy            ",(1998)
Beni De Götür,Avni Kütükoglu, , ,"
Drama            ",(2015)
Landscape at Noon,Roy Samaha, , ,"
Adventure, Fantasy            ",(2017)
Evrensel Döngü: Zamansal Yolculuk,Furkan Kopuz, , ,"
Drama, Mystery, SciFi            ",(2019)
Sabuha,Güngör Bayrak, , ,"
Drama, Romance            ",(1978)
Rulin,Daniel Fridell, , ,"
Thriller            ",
Neveser,Aylin Unsal Yilmaz, , ,"
Biography, Drama, Music            ",
The Rejected,Onur Dogan, , ,"
Horror            ",(2019)
Renkli Balik 2, , , ,"
Animation            ",
Iki Milyarlik Bilet,Semih Evin, , , ,(1986)
Yakalarsam Severim,Semih Evin, , ,"
Comedy            ",(1975)
Bil Bakalim Ne Çikacak,Semih Evin, , , ,(1975)
Ben Armudu Dislerim,Semih Evin, , , ,(1975)
Ölüm Yolcusu,Semih Evin, , ,"
Crime, Drama            ",(1974)
Saban Istanbul'da,Semih Evin, , ,"
Comedy            ",(1973)
Kurt Yemini,Semih Evin, , , ,(1974)
Seytan Pençesi,Semih Evin, , ,"
Crime            ",(1972)
Ölüme Yaklasma,Semih Evin, , , ,(1973)
Ölüm Kanunu,Semih Evin, , , ,(1973)
Ver Allahim Ver,Semih Evin, , , ,(1973)
Niyazi Bey,Aydin Bulut, , ,"
Comedy            ",(2017)
Sen Alin Yazimsin,Semih Evin, , , ,(1973)
Namus Kursunu,Semih Evin, , , ,(1972)
Patron Mutlu Son Istiyor 2,Tolga Çevik, , ,"
Comedy            ",(2018)
Istasyon,Volkan Adiyaman, , ,"
Crime, Drama, Thriller            ",(2018)
Kurban,Semih Evin, , ,"
Drama, Romance            ",(1973)
Kaçak,Semih Evin, , , ,(1973)
Karamanin Koyunu,Semih Evin, , ,"
Comedy            ",(1972)
Gönül Oyunu,Semih Evin, , , ,(1972)
Dokunma Ölürsün,Semih Evin, , ,"
Action            ",(1972)
Birlikte Ölecegiz,Hakki Kurtulus, , ,"
Romance            ",
When I'm Done Dying,Nisan Dag, , ,"
Drama            ",(2020)
Pasa Gönlüm Istedi Kayboldum,Berrak Colak, , ,"
Drama            ",
Girl With No Mouth,Can Evrenol, , ,"
Adventure            ",
Seven Unutmaz,Çetin Inanç, , ,"
Drama            ",(1978)
Teuta artik burda yasamiyor,Murat Derman, , ,"
Drama            ",(2016)
I Am A Spy: Istanbul (ASMR),Alexander Roman, , ,"
Drama            ",(2018)
Wenda,Ali Kemal Çinar, , ,"
Drama            ",(2010)
Anatolia,Omer Sarikaya, , ,"
Action, Drama, History            ",
Translating Love In Istanbul,Immanuel Degn, , ,"
Adventure            ",(2016)
Kurt Kapani,Semih Evin, , , ,(1967)
Cunku Onu Cok Sevdim,Erdogan Koç, , ,"
Drama            ",(2017)
The Night Bulletin,Orcun Behram, , ,"
Horror, Thriller            ",(2018)
Kayip Araniyor, , , ,"
Horror            ",
Project Aegis - Angel In The Ashes,Rode Ferland, , ,"
Horror            ",(2019)
Ayse Kiz,Semih Evin, , ,"
Drama, Romance            ",(1960)
Ana Gibi Yar Olmaz,Semih Evin, , ,"
Drama            ",(1959)
Bozkir Kuslara Bak Kuslara,Mehmet Tanrisever, , ,"
Drama, Family, Western            ",(2019)
Hür Köle,Mehmet Tanrisever, , ,"
Drama            ",(2019)
Debora,Arlinda Morina, , ,"
Drama            ",
Met (The Tide),Caner Horuz, , ,"
Drama            ",(2018)
Debt,Vuslat Sara, , ,"
Drama            ",(II) (2018)
The Annesi Ninja,Sinan Yabgu Ünal, , ,"
Drama            ",
Mucize 2: Ask,Mahsun Kirmizigül, , ,"
Drama            ",(2019)
Ferhat ile Sirin,Murat Kuscu, , ,"
Drama, Romance            ",(2019)
Hayirsiz evlat,Kemal Kan, , ,"
Adventure, Drama, Romance            ",(1976)
Insafsiz,Semih Evin, , ,"
Drama            ",(1972)
Ceylan,Oksal Pekmezoglu, , ,"
Drama, Romance            ",(1978)
Seref yumrugu,Remzi Jöntürk, , ,"
Adventure, Romance            ",(1977)
Cesur yabanci,Feridun Kete, , ,"
Adventure, Romance            ",(1977)
Mukaddes vazife,Mehmet Özdemir, , ,"
Adventure            ",(1979)
Benim yasantim,Semih Servidal, , ,"
Adventure            ",(1979)
Ankara pesimizde,Hasan Karci, , ,"
Adventure            ",(1979)
Karakomik Filmler: Kaçamak,Cem Yilmaz, , ,"
Comedy            ",(2019)
Olesiye Sevmek,Nazmi Özer, , ,"
Drama, Romance            ",(1976)
Portakal,Nazmi Özer, , ,"
Comedy, Romance            ",(1976)
Nefret,Oguz Gözen, , , ,(1978)
Yalniz adam,Feridun Kete, , ,"
Adventure            ",(1977)
Elif ile Seydo,Remzi Jöntürk, , ,"
History, Romance            ",(1972)
Kazanova 76,Tevfik Çobanoglu, , , ,(1976)
Lambaya püf de.. Sütçü,Müjdat Saylav, , ,"
Adventure, Comedy            ",(1973)
Sahipsiz kalpler,Oguz Gözen, , ,"
Drama, Romance            ",(1992)
Domatesler ve silahlar,Turgut Demirag, , ,"
Adventure            ",(1974)
Sütçünün rüyasi,Ayhan Baturalp, , ,"
Adventure, Comedy, Crime            ",(1974)
Sergüzest,Naci Çelik Berksoy, , , ,(1990)
Mezar kurtlari,Mehmet Güleryüz, , ,"
Adventure, Drama            ",(2000)
Bahar'la Umut,Sirri Gültekin, , ,"
Adventure            ",(1998)
Son adam,Taner Oguz, , ,"
Adventure            ",(1983)
Çile dünyasi,Oguz Gözen, , ,"
Music, Romance            ",(1983)
Sonsuz sokaklar,Müjdat Saylav, , ,"
Adventure, Music            ",(1984)
Çikolata Sevgilim,Nazmi Özer, , ,"
Comedy            ",(1975)
Her yol helal zimbala Bilal,Kayahan Arikan, , ,"
Adventure, Comedy            ",(1975)
Öfke,Hasan Karci, , ,"
Drama            ",(1984)
Kaybolan umutlar,Oguz Gözen, , ,"
Drama            ",(1984)
Çilli Yavrum Çilli,Nazmi Özer, , ,"
Comedy            ",(1975)
Dönme sevgilim,Ertem Göreç, , ,"
Action, Drama, Romance            ",(1985)
Karanliga dogru,Mehmet Özdemir, , ,"
Adventure, Drama            ",(1985)
Satmisim anasini,Ülkü Erakalin, , ,"
Comedy, Drama, Romance            ",(1985)
Ipteki adam,Salih Izzet Özkaya, , ,"
Drama            ",(1985)
Nerde beles orda yerles,Taner Oguz, , ,"
Adventure, Comedy            ",(1976)
Ayrilik hasreti,Aykut Düz, , ,"
Adventure, Romance            ",(1986)
Kader kurbanlari,Ertem Göreç, , ,"
Adventure, Drama            ",(1986)
Memo: Kirlangiç tepesi,Ersin Burak, , ,"
Adventure, Fantasy            ",(1986)
Baba yüregi,Nurettin Irisen, , ,"
Drama, Romance            ",(1987)
Yazgi,Savas Esici, , ,"
Action, Adventure, Drama            ",(1987)
Kanli takip,Yusuf Tasar, , ,"
Adventure, Romance            ",(1988)
Islak Dudaklar,Nazmi Özer, , ,"
Crime            ",(1975)
Ceylan,Oksal Pekmezoglu, , ,"
Drama, Romance            ",(1989)
Kadinlar severse,Kemal Inci, , ,"
Comedy            ",(1967)
Perisandi gördügümde,Oguz Gözen, , ,"
Drama, Romance            ",(1986)
Bu ne sevgi,Cevat Okçugil, , ,"
Drama, Romance            ",(1985)
Garipler de sever,Kemal Kan, , ,"
Drama, Romance            ",(1986)
Öldüren nefret,Müjdat Saylav, , ,"
Drama            ",(1986)
Bir Dilek Tut,Meta Akkus, , ,"
Drama, Family            ",(2019)
Bes Atis Yirmi Bes,Nazmi Özer, , ,"
Comedy            ",(1975)
Maglup Edilemeyenler,Nazmi Özer, , ,"
Crime, Drama            ",(1974)
Selyatagi,Deniz Tortum, , ,"
Drama            ",(2018)
Gaza Gelen Adam,M. Bengi Midyat, , ,"
Comedy            ",
Pamuk Hemsire,Temel Gürsu, , ,"
Drama            ",(1990)
Vahsi Ask,Nazmi Özer, , ,"
Drama, Romance            ",(1972)
Gecelerin adami,Fikret Tinaz, , , ,(1984)
Beni Hatirladin mi?,Ataberk Kaya, , ,"
Drama            ",
Hafiz, , , ,"
Drama, Horror, Thriller            ",(2018)
Fenomen,Ercüment Kolay, , ,"
Thriller            ",(2018)
Yari yol,Mehmet Ali Gündogdu, , ,"
Action, Drama, Romance            ",
Nuri ile Nuriye,Turgut Ural, , , ,(2018)
Hayvanat bahçesi,Turgut Ural, , ,"
Comedy, Family            ",(2018)
Bizum usaklar,Cuma Ugurlu, , ,"
Comedy            ",(2018)
Vagon, , , ,"
Horror, Thriller            ",(2018)
Bir salak iki avanak,Turgut Ural, , , ,(2018)
Sevimli Emojiler 2,Tony Cascio, , ,"
Animation            ",(2018)
Hadi ya!,Vecihi Ener, , ,"
Comedy            ",(2018)
Tilki yuvasi,Umut Burçin Gülseçgin, , , ,(2018)
Blood Lots,Rode Ferland, , ,"
Horror            ",(2019)
Phonenumber 5,Damla Debre, , ,"
Comedy            ",
Yarim Kalan,Emre Yilmaz, , ,"
Drama            ",(2017)
Moral Compensation,Ali Adnan Özgür, , ,"
Drama            ",(2018)
Ihanet Çigliklari,Hidayet Pelit, , ,"
Drama            ",(1994)
8 (Sekiz),Bugra Kekik, , ,"
Action            ",(2018)
Transformism,Emir Gamsizoglu, , ,"
Drama            ",
The Evil Marriage,Abrar Rana, , ,"
Adventure, Fantasy, Horror            ",(2019)
A Turkish Girl in Germany,Engin Çaglar, , ,"
Drama, Romance            ",(1974)
Enayiler Krali Murtaza,Cevat Okçugil, , ,"
Comedy            ",(1987)
Dönme Dolap,Hidayet Pelit, , ,"
Drama            ",(1986)
Mostafa Kemal Ataturk,Hesham Asem, , ,"
History            ",(2017)
Kan Parasi,Ali Adnan Özgür, , ,"
Drama            ",(2018)
Ne var?,Ozan Denklik, , ,"
Comedy            ",(2018)
Dedemin gözyaslari,Ihsan Tas, , ,"
Drama            ",(2018)
Adi ask,Eyüp Dirlik, , ,"
Drama            ",(2018)
Beyaz hüzün,Kenan Korkmaz, , ,"
Drama, History            ",(2018)
Suskun Duvarlar,Hidayet Pelit, , , ,(1985)
Belali Fedailer,Hidayet Pelit, , , ,(1984)
Çarli'nin kelekleri,Günay Kosova, , ,"
Comedy            ",(1978)
Balta,Cevat Okçugil, , ,"
Action, Adventure, Crime            ",(1986)
Ejderin intikami,Kunt Tulgar, , ,"
Action, Adventure            ",(1984)
Ya sundadir ya bunda,Çetin Inanç, , , ,(1978)
Dolasik,Hidayet Pelit, , ,"
Drama, Romance            ",(1979)
Ocak Söndürenler,Hidayet Pelit, , , ,(1972)
Yirt Kazim,Semih Evin, , ,"
Adventure            ",(1975)
Gazeteci kiz,Melih Gülgen, , ,"
Drama, Thriller            ",(1988)
Sicak sicak,Naki Yurter, , , ,(1979)
Dudaktan dudaga,Naki Yurter, , , ,(1979)
AIDS,Eser Zorlu, , ,"
Drama, Romance            ",(1985)
Sevginin bedeli,Çetin Inanç, , ,"
Adventure            ",(1973)
Sevginin bedeli,Temel Gürsu, , ,"
Romance            ",(1984)
Sevginin bedeli,Naki Yurter, , , ,(1979)
Kaygisizlar: Tak fisi bitir isi,Çetin Inanç, , , ,(1975)
Gönül ferman dinlemez,Çetin Inanç, , ,"
Adventure            ",(1977)
El bebek gül bebek,Çetin Inanç, , ,"
Comedy            ",(1978)
Toprak için,Cevat Okçugil, , , ,(1987)
Arkadasim ve ben,Kartal Tibet, , ,"
Drama, Romance            ",(1989)
Gemilerde talim var,Yilmaz Atadeniz, , ,"
Drama            ",(1987)
Muallim,Yilmaz Atadeniz, , ,"
Romance            ",(1986)
Sam Fistik,Kaya Ererez, , ,"
Comedy            ",(1987)
Çifte nikah,Zafer Par, , ,"
Comedy            ",(1986)
Kul kuldan beter,Yilmaz Atadeniz, , ,"
Adventure, Drama, Romance            ",(1985)
Sürgün,Avni Kütükoglu, , ,"
Drama            ",(1988)
Canim,Engin Temizer, , ,"
Romance            ",(1989)
Yasamak haram oldu,Temel Gürsu, , ,"
Adventure, Drama, Music            ",(1988)
Serbest kürsü Hüsnü,Cavit Yürüklü, , ,"
Comedy            ",(1988)
Sevdigimi biliyorsun,Alev Akakar, , ,"
Romance            ",(1988)
Bebek yüzlü,Avni Kütükoglu, , ,"
Drama, Romance            ",(1988)
Ates gibi: Deniz II,Aykut Düz, , ,"
Adventure, Drama, Romance            ",(1988)
Hirsiz milyoner,Günay Kosova, , ,"
Comedy            ",(1978)
Yengen,Ülkü Erakalin, , , ,(1978)
Arzu,Temel Gürsu, , ,"
Drama, Romance            ",(1976)
Isyan,Remzi Jöntürk, , ,"
Adventure            ",(1975)
Karakomik Filmler,Cem Yilmaz, , ,"
Comedy            ",(2019)
Askin ilk yarisi,Hüseyin Karakas, , ,"
Adventure, Drama, Romance            ",(1987)
Temas,Temel Gürsu, , ,"
Adventure, Drama, Romance            ",(1987)
Söhret tutkusu,Sami Güçlü, , ,"
Adventure, Drama            ",(1988)
Umut dünyasi,Sami Güçlü, , ,"
Drama            ",(1990)
Kadin severse,Mehmet Güçlü, , ,"
Drama, Romance            ",(1994)
Askin dansi,Sami Güçlü, , ,"
Drama, Romance            ",(2007)
Askin dansi,Artur Lopez, , , ,(2001)
Misafir,Sami Güçlü, , , ,(1987)
Istek,Savas Esici, , ,"
Adventure, Romance            ",(1978)
Bir Ask Hikayesi,Cemal San, , ,"
Drama, Romance            ",(2004)
Merhamet,Temel Gürsu, , ,"
Drama            ",(1987)
Tamam mi canim?,Naki Yurter, , , ,(1979)
Kaldirim dilberi,Samim Utku, , , ,(1979)
Ask dönemeci,Çetin Inanç, , ,"
Comedy, Drama, Romance            ",(1977)
Sok,Müjdat Saylav, , ,"
Adventure            ",(1976)
Oniki çilgin kiz,Savas Esici, , ,"
Adventure, Comedy            ",(1975)
Seveceksen sev artik,Çetin Inanç, , ,"
Adventure            ",(1975)
Kayikçinin küregi,Çetin Inanç, , ,"
Adventure, Comedy            ",(1976)
Anahtar,Naki Yurter, , , ,(1979)
Cilali Ibo maceralar pesinde,Yilmaz Atadeniz, , ,"
Adventure, Comedy            ",(1986)
24 saat,Artun Yeres, , ,"
Drama            ",(1987)
Içimde bir his var,Ferdi Tayfur, , ,"
Drama            ",(1986)
Sabir tasi,Oksal Pekmezoglu, , ,"
Adventure, Drama            ",(1978)
Sabir Allah'im,Temel Gürsu, , ,"
Drama            ",(1987)
Sabir ey gönül,Cevat Okçugil, , ,"
Drama, Music, Romance            ",(1985)
Sabir,Yigit Can, , ,"
Drama            ",(1986)
Dügün,Temel Gürsu, , , ,(1986)
Kafes,Yücel Uçanoglu, , ,"
Adventure            ",(1976)
Handan,Semih Servidal, , ,"
Adventure            ",(1979)
Kara Haydar,Çetin Inanç, , ,"
Adventure, Drama            ",(1973)
Bahimsiz Tarzan,Aydemir Akbas, , ,"
Adventure, Comedy            ",(1989)
Intikam,Çetin Inanç, , , ,(1974)
Parçala Behçet,Melih Gülgen, , ,"
Action, Adventure            ",(1972)
